Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-19,23.000,9.500,0.000,15.633,22.884,9.522,15.626,0.000,22.500,23.000,23.200,8.600,9.500,10.500,15.175,15.633,16.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.633,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-19T13:58:24+00:00
2026-09-20,20.000,10.100,9.000,14.000,20.000,10.131,14.040,9.316,18.700,20.000,21.200,9.500,10.100,10.900,13.583,14.000,14.525,5.100,9.000,12.600,100.000,90.196,45.098,0.000,12.000,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-19T13:58:24+00:00
2026-09-21,12.800,6.200,2.100,9.950,12.876,6.088,9.920,2.233,11.800,12.800,14.000,5.500,6.200,6.800,9.104,9.950,10.550,1.100,2.100,3.600,96.078,0.000,0.000,0.000,7.950,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-19T13:58:24+00:00
2026-09-22,9.400,4.100,0.100,6.833,9.308,4.069,6.817,0.145,8.200,9.400,10.300,3.100,4.100,4.900,6.188,6.833,7.304,0.000,0.100,0.400,1.961,0.000,0.000,0.000,4.833,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-19T13:58:24+00:00
2026-09-23,14.300,2.500,0.000,8.733,14.306,2.453,8.713,0.127,12.500,14.300,16.300,1.400,2.500,3.500,7.587,8.733,9.904,0.000,0.000,0.300,1.961,0.000,0.000,0.000,6.733,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-19T13:58:24+00:00
2026-09-24,19.400,9.900,0.300,14.046,19.269,9.735,13.996,0.620,16.700,19.400,21.400,8.400,9.900,11.100,12.904,14.046,15.171,0.000,0.300,1.200,17.647,0.000,0.000,0.000,12.046,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-19T13:58:24+00:00
2026-09-25,21.300,10.400,0.600,15.471,20.825,10.063,15.156,1.212,17.700,21.300,23.800,7.000,10.400,12.500,13.504,15.471,16.938,0.000,0.600,3.400,41.176,5.882,0.000,0.000,13.471,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-19T13:58:24+00:00
