Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-19,22.800,9.600,0.000,15.642,22.694,9.671,15.640,0.000,22.400,22.800,22.900,9.000,9.600,10.400,15.379,15.642,15.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.642,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-19T20:55:07+00:00
2026-09-20,19.700,10.100,4.500,13.967,19.643,10.086,13.987,5.478,18.400,19.700,20.600,9.500,10.100,10.800,13.467,13.967,14.671,1.800,4.500,9.600,94.118,49.020,5.882,0.000,11.967,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-19T20:55:07+00:00
2026-09-21,12.800,6.200,1.500,9.925,12.892,6.139,9.945,1.822,11.700,12.800,14.600,5.200,6.200,7.000,9.217,9.925,10.808,0.900,1.500,3.300,72.549,1.961,0.000,0.000,7.925,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-19T20:55:07+00:00
2026-09-22,9.400,4.400,0.000,6.908,9.514,4.422,6.895,0.135,8.700,9.400,10.600,3.500,4.400,5.100,6.367,6.908,7.500,0.000,0.000,0.400,3.922,0.000,0.000,0.000,4.908,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-19T20:55:07+00:00
2026-09-23,14.700,3.300,0.000,9.263,14.569,3.473,9.203,0.202,12.500,14.700,16.200,2.100,3.300,5.000,8.117,9.263,10.479,0.000,0.000,0.600,5.882,0.000,0.000,0.000,7.263,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-19T20:55:07+00:00
2026-09-24,19.800,10.000,0.400,14.246,19.482,9.857,14.097,0.604,17.100,19.800,21.700,7.300,10.000,12.000,12.950,14.246,15.075,0.000,0.400,1.500,19.608,0.000,0.000,0.000,12.246,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-19T20:55:07+00:00
2026-09-25,21.300,9.800,0.600,15.446,20.855,9.292,15.069,1.147,17.700,21.300,23.800,5.200,9.800,12.200,13.142,15.446,16.542,0.000,0.600,3.600,29.412,5.882,0.000,0.000,13.446,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-58.250,126.000,2026-09-19T20:55:07+00:00
